#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             7925	1.0466454771e-01	1.0466476538e-01
             7926	1.0466454674e-01	1.0466476442e-01
             7927	1.0466454596e-01	1.0466476364e-01
             7928	1.0466454425e-01	1.0466476192e-01
             7929	1.0466454217e-01	1.0466475984e-01
             7930	1.0466454005e-01	1.0466475771e-01
             7931	1.0466453794e-01	1.0466475561e-01
             7932	1.0466453585e-01	1.0466475351e-01
             7933	1.0466453392e-01	1.0466475158e-01
             7934	1.0466453184e-01	1.0466474951e-01
             7935	1.0466452985e-01	1.0466474752e-01
             7936	1.0466452783e-01	1.0466474550e-01
             7937	1.0466452578e-01	1.0466474345e-01
             7938	1.0466452387e-01	1.0466474154e-01
             7939	1.0466452182e-01	1.0466473949e-01
             7940	1.0466451974e-01	1.0466473742e-01
             7941	1.0466451774e-01	1.0466473542e-01
             7942	1.0466451566e-01	1.0466473333e-01
             7943	1.0466451371e-01	1.0466473139e-01
             7944	1.0466451175e-01	1.0466472942e-01
             7945	1.0466450967e-01	1.0466472735e-01
             7946	1.0466450767e-01	1.0466472535e-01
             7947	1.0466450564e-01	1.0466472332e-01
             7948	1.0466450364e-01	1.0466472132e-01
             7949	1.0466450171e-01	1.0466471940e-01
             7950	1.0466449964e-01	1.0466471732e-01
             7951	1.0466449763e-01	1.0466471531e-01
             7952	1.0466449564e-01	1.0466471333e-01
             7953	1.0466449367e-01	1.0466471136e-01
             7954	1.0466449187e-01	1.0466470956e-01
             7955	1.0466448990e-01	1.0466470759e-01
             7956	1.0466448800e-01	1.0466470569e-01
             7957	1.0466448607e-01	1.0466470376e-01
             7958	1.0466448418e-01	1.0466470187e-01
             7959	1.0466448230e-01	1.0466469999e-01
             7960	1.0466448040e-01	1.0466469810e-01
             7961	1.0466447849e-01	1.0466469618e-01
             7962	1.0466447660e-01	1.0466469430e-01
             7963	1.0466447475e-01	1.0466469245e-01
             7964	1.0466447292e-01	1.0466469062e-01
             7965	1.0466447097e-01	1.0466468867e-01
             7966	1.0466446904e-01	1.0466468674e-01
             7967	1.0466446729e-01	1.0466468499e-01
             7968	1.0466446544e-01	1.0466468314e-01
             7969	1.0466446355e-01	1.0466468126e-01
             7970	1.0466446174e-01	1.0466467945e-01
             7971	1.0466446006e-01	1.0466467776e-01
             7972	1.0466445821e-01	1.0466467592e-01
             7973	1.0466445644e-01	1.0466467415e-01
             7974	1.0466445476e-01	1.0466467247e-01
             7975	1.0466445312e-01	1.0466467084e-01
             7976	1.0466445131e-01	1.0466466903e-01
             7977	1.0466444957e-01	1.0466466729e-01
             7978	1.0466444788e-01	1.0466466560e-01
             7979	1.0466444627e-01	1.0466466399e-01
             7980	1.0466444475e-01	1.0466466247e-01
             7981	1.0466444320e-01	1.0466466092e-01
             7982	1.0466444160e-01	1.0466465932e-01
             7983	1.0466443991e-01	1.0466465763e-01
             7984	1.0466443830e-01	1.0466465602e-01
             7985	1.0466443676e-01	1.0466465448e-01
             7986	1.0466443518e-01	1.0466465291e-01
             7987	1.0466443365e-01	1.0466465138e-01
             7988	1.0466443203e-01	1.0466464976e-01
             7989	1.0466443045e-01	1.0466464818e-01
             7990	1.0466442890e-01	1.0466464663e-01
             7991	1.0466442752e-01	1.0466464525e-01
             7992	1.0466442601e-01	1.0466464375e-01
             7993	1.0466442473e-01	1.0466464246e-01
             7994	1.0466442331e-01	1.0466464105e-01
             7995	1.0466442202e-01	1.0466463975e-01
             7996	1.0466442070e-01	1.0466463843e-01
             7997	1.0466441941e-01	1.0466463714e-01
             7998	1.0466441813e-01	1.0466463587e-01
             7999	1.0466441694e-01	1.0466463468e-01
             8000	1.0466441570e-01	1.0466463344e-01
             8001	1.0466441442e-01	1.0466463216e-01
             8002	1.0466441308e-01	1.0466463082e-01
             8003	1.0466441191e-01	1.0466462966e-01
             8004	1.0466441087e-01	1.0466462861e-01
             8005	1.0466440979e-01	1.0466462754e-01
             8006	1.0466440863e-01	1.0466462638e-01
             8007	1.0466440755e-01	1.0466462529e-01
             8008	1.0466440636e-01	1.0466462411e-01
             8009	1.0466440532e-01	1.0466462307e-01
             8010	1.0466440428e-01	1.0466462203e-01
             8011	1.0466440316e-01	1.0466462091e-01
             8012	1.0466440206e-01	1.0466461981e-01
             8013	1.0466440106e-01	1.0466461881e-01
             8014	1.0466440003e-01	1.0466461779e-01
             8015	1.0466439907e-01	1.0466461682e-01
             8016	1.0466439808e-01	1.0466461584e-01
             8017	1.0466439697e-01	1.0466461472e-01
             8018	1.0466439612e-01	1.0466461389e-01
             8019	1.0466439527e-01	1.0466461303e-01
             8020	1.0466439422e-01	1.0466461198e-01
             8021	1.0466439320e-01	1.0466461097e-01
             8022	1.0466439238e-01	1.0466461014e-01
             8023	1.0466439148e-01	1.0466460924e-01
             8024	1.0466439050e-01	1.0466460827e-01
             8025	1.0466438959e-01	1.0466460736e-01
             8026	1.0466438857e-01	1.0466460634e-01
             8027	1.0466438764e-01	1.0466460541e-01
             8028	1.0466438670e-01	1.0466460447e-01
             8029	1.0466438574e-01	1.0466460352e-01
             8030	1.0466438485e-01	1.0466460263e-01
             8031	1.0466438388e-01	1.0466460166e-01
             8032	1.0466438299e-01	1.0466460077e-01
             8033	1.0466438210e-01	1.0466459987e-01
             8034	1.0466438126e-01	1.0466459904e-01
             8035	1.0466438039e-01	1.0466459817e-01
             8036	1.0466437966e-01	1.0466459744e-01
             8037	1.0466437877e-01	1.0466459656e-01
             8038	1.0466437809e-01	1.0466459587e-01
             8039	1.0466437727e-01	1.0466459505e-01
             8040	1.0466437649e-01	1.0466459428e-01
             8041	1.0466437570e-01	1.0466459349e-01
             8042	1.0466437494e-01	1.0466459273e-01
             8043	1.0466437423e-01	1.0466459202e-01
             8044	1.0466437347e-01	1.0466459126e-01
             8045	1.0466437263e-01	1.0466459042e-01
             8046	1.0466437172e-01	1.0466458951e-01
             8047	1.0466437101e-01	1.0466458881e-01
             8048	1.0466437024e-01	1.0466458803e-01
             8049	1.0466436952e-01	1.0466458732e-01
             8050	1.0466436873e-01	1.0466458653e-01
             8051	1.0466436783e-01	1.0466458563e-01
             8052	1.0466436708e-01	1.0466458488e-01
             8053	1.0466436624e-01	1.0466458404e-01
             8054	1.0466436555e-01	1.0466458336e-01
             8055	1.0466436473e-01	1.0466458253e-01
             8056	1.0466436408e-01	1.0466458188e-01
             8057	1.0466436332e-01	1.0466458112e-01
             8058	1.0466436252e-01	1.0466458033e-01
             8059	1.0466436176e-01	1.0466457957e-01
             8060	1.0466436096e-01	1.0466457876e-01
             8061	1.0466436017e-01	1.0466457798e-01
             8062	1.0466435948e-01	1.0466457729e-01
             8063	1.0466435863e-01	1.0466457644e-01
             8064	1.0466435786e-01	1.0466457567e-01
             8065	1.0466435711e-01	1.0466457492e-01
             8066	1.0466435638e-01	1.0466457419e-01
             8067	1.0466435568e-01	1.0466457350e-01
             8068	1.0466435494e-01	1.0466457276e-01
             8069	1.0466435419e-01	1.0466457201e-01
             8070	1.0466435344e-01	1.0466457126e-01
             8071	1.0466435261e-01	1.0466457043e-01
             8072	1.0466435174e-01	1.0466456956e-01
             8073	1.0466435088e-01	1.0466456870e-01
             8074	1.0466435027e-01	1.0466456810e-01
             8075	1.0466434953e-01	1.0466456736e-01
             8076	1.0466434889e-01	1.0466456672e-01
             8077	1.0466434811e-01	1.0466456594e-01
             8078	1.0466434730e-01	1.0466456513e-01
             8079	1.0466434657e-01	1.0466456440e-01
             8080	1.0466434586e-01	1.0466456369e-01
             8081	1.0466434503e-01	1.0466456286e-01
             8082	1.0466434440e-01	1.0466456224e-01
             8083	1.0466434353e-01	1.0466456136e-01
             8084	1.0466434274e-01	1.0466456058e-01
             8085	1.0466434206e-01	1.0466455989e-01
             8086	1.0466434126e-01	1.0466455910e-01
             8087	1.0466434050e-01	1.0466455834e-01
             8088	1.0466433987e-01	1.0466455771e-01
             8089	1.0466433904e-01	1.0466455689e-01
             8090	1.0466433830e-01	1.0466455615e-01
             8091	1.0466433743e-01	1.0466455527e-01
             8092	1.0466433670e-01	1.0466455454e-01
             8093	1.0466433602e-01	1.0466455386e-01
             8094	1.0466433523e-01	1.0466455308e-01
             8095	1.0466433442e-01	1.0466455227e-01
             8096	1.0466433357e-01	1.0466455142e-01
             8097	1.0466433285e-01	1.0466455071e-01
             8098	1.0466433222e-01	1.0466455007e-01
             8099	1.0466433163e-01	1.0466454948e-01
             8100	1.0466433089e-01	1.0466454874e-01
             8101	1.0466433001e-01	1.0466454786e-01
             8102	1.0466432915e-01	1.0466454701e-01
             8103	1.0466432846e-01	1.0466454631e-01
             8104	1.0466432759e-01	1.0466454544e-01
             8105	1.0466432680e-01	1.0466454466e-01
             8106	1.0466432605e-01	1.0466454391e-01
             8107	1.0466432529e-01	1.0466454315e-01
             8108	1.0466432442e-01	1.0466454229e-01
             8109	1.0466432363e-01	1.0466454149e-01
             8110	1.0466432286e-01	1.0466454072e-01
             8111	1.0466432210e-01	1.0466453996e-01
             8112	1.0466432132e-01	1.0466453918e-01
             8113	1.0466432056e-01	1.0466453842e-01
             8114	1.0466431975e-01	1.0466453762e-01
             8115	1.0466431897e-01	1.0466453684e-01
             8116	1.0466431817e-01	1.0466453605e-01
             8117	1.0466431723e-01	1.0466453510e-01
             8118	1.0466431643e-01	1.0466453430e-01
             8119	1.0466431570e-01	1.0466453357e-01
             8120	1.0466431502e-01	1.0466453290e-01
             8121	1.0466431422e-01	1.0466453210e-01
             8122	1.0466431335e-01	1.0466453123e-01
             8123	1.0466431252e-01	1.0466453040e-01
             8124	1.0466431172e-01	1.0466452960e-01
             8125	1.0466431111e-01	1.0466452899e-01
             8126	1.0466431039e-01	1.0466452828e-01
             8127	1.0466430958e-01	1.0466452746e-01
             8128	1.0466430870e-01	1.0466452658e-01
             8129	1.0466430781e-01	1.0466452569e-01
             8130	1.0466430701e-01	1.0466452490e-01
             8131	1.0466430630e-01	1.0466452419e-01
             8132	1.0466430558e-01	1.0466452347e-01
             8133	1.0466430482e-01	1.0466452272e-01
             8134	1.0466430409e-01	1.0466452198e-01
             8135	1.0466430341e-01	1.0466452130e-01
             8136	1.0466430247e-01	1.0466452037e-01
             8137	1.0466430174e-01	1.0466451964e-01
             8138	1.0466430088e-01	1.0466451878e-01
             8139	1.0466430026e-01	1.0466451816e-01
             8140	1.0466429949e-01	1.0466451739e-01
             8141	1.0466429885e-01	1.0466451675e-01
             8142	1.0466429816e-01	1.0466451607e-01
             8143	1.0466429741e-01	1.0466451531e-01
             8144	1.0466429665e-01	1.0466451455e-01
             8145	1.0466429593e-01	1.0466451384e-01
             8146	1.0466429519e-01	1.0466451310e-01
             8147	1.0466429444e-01	1.0466451234e-01
             8148	1.0466429361e-01	1.0466451152e-01
             8149	1.0466429278e-01	1.0466451069e-01
             8150	1.0466429199e-01	1.0466450990e-01
             8151	1.0466429123e-01	1.0466450914e-01
             8152	1.0466429046e-01	1.0466450837e-01
             8153	1.0466428970e-01	1.0466450762e-01
             8154	1.0466428894e-01	1.0466450686e-01
             8155	1.0466428812e-01	1.0466450603e-01
             8156	1.0466428748e-01	1.0466450540e-01
             8157	1.0466428671e-01	1.0466450463e-01
             8158	1.0466428589e-01	1.0466450381e-01
             8159	1.0466428508e-01	1.0466450300e-01
             8160	1.0466428420e-01	1.0466450212e-01
             8161	1.0466428352e-01	1.0466450144e-01
             8162	1.0466428273e-01	1.0466450066e-01
             8163	1.0466428195e-01	1.0466449988e-01
             8164	1.0466428140e-01	1.0466449932e-01
             8165	1.0466428067e-01	1.0466449860e-01
             8166	1.0466427987e-01	1.0466449780e-01
             8167	1.0466427931e-01	1.0466449724e-01
             8168	1.0466427860e-01	1.0466449653e-01
             8169	1.0466427803e-01	1.0466449596e-01
             8170	1.0466427740e-01	1.0466449533e-01
             8171	1.0466427665e-01	1.0466449458e-01
             8172	1.0466427591e-01	1.0466449385e-01
             8173	1.0466427511e-01	1.0466449305e-01
             8174	1.0466427444e-01	1.0466449237e-01
             8175	1.0466427371e-01	1.0466449165e-01
             8176	1.0466427293e-01	1.0466449087e-01
             8177	1.0466427222e-01	1.0466449016e-01
             8178	1.0466427138e-01	1.0466448932e-01
             8179	1.0466427063e-01	1.0466448857e-01
             8180	1.0466426997e-01	1.0466448792e-01
             8181	1.0466426919e-01	1.0466448713e-01
             8182	1.0466426854e-01	1.0466448648e-01
             8183	1.0466426778e-01	1.0466448573e-01
             8184	1.0466426709e-01	1.0466448504e-01
             8185	1.0466426631e-01	1.0466448426e-01
             8186	1.0466426548e-01	1.0466448343e-01
             8187	1.0466426485e-01	1.0466448280e-01
             8188	1.0466426411e-01	1.0466448207e-01
             8189	1.0466426358e-01	1.0466448153e-01
             8190	1.0466426288e-01	1.0466448084e-01
             8191	1.0466426204e-01	1.0466448000e-01
             8192	1.0466426134e-01	1.0466447930e-01
             8193	1.0466426062e-01	1.0466447858e-01
             8194	1.0466425988e-01	1.0466447784e-01
             8195	1.0466425928e-01	1.0466447724e-01
             8196	1.0466425856e-01	1.0466447652e-01
             8197	1.0466425783e-01	1.0466447580e-01
             8198	1.0466425710e-01	1.0466447506e-01
             8199	1.0466425632e-01	1.0466447429e-01
             8200	1.0466425571e-01	1.0466447368e-01
             8201	1.0466425495e-01	1.0466447292e-01
             8202	1.0466425420e-01	1.0466447217e-01
             8203	1.0466425351e-01	1.0466447148e-01
             8204	1.0466425286e-01	1.0466447083e-01
             8205	1.0466425228e-01	1.0466447025e-01
             8206	1.0466425153e-01	1.0466446950e-01
             8207	1.0466425079e-01	1.0466446877e-01
             8208	1.0466424999e-01	1.0466446797e-01
             8209	1.0466424935e-01	1.0466446733e-01
             8210	1.0466424854e-01	1.0466446652e-01
             8211	1.0466424792e-01	1.0466446590e-01
             8212	1.0466424722e-01	1.0466446520e-01
             8213	1.0466424635e-01	1.0466446433e-01
             8214	1.0466424559e-01	1.0466446357e-01
             8215	1.0466424487e-01	1.0466446285e-01
             8216	1.0466424409e-01	1.0466446208e-01
             8217	1.0466424331e-01	1.0466446130e-01
             8218	1.0466424264e-01	1.0466446063e-01
             8219	1.0466424183e-01	1.0466445982e-01
             8220	1.0466424106e-01	1.0466445905e-01
             8221	1.0466424031e-01	1.0466445830e-01
             8222	1.0466423965e-01	1.0466445764e-01
             8223	1.0466423889e-01	1.0466445688e-01
             8224	1.0466423830e-01	1.0466445629e-01
             8225	1.0466423744e-01	1.0466445544e-01
             8226	1.0466423663e-01	1.0466445463e-01
             8227	1.0466423595e-01	1.0466445395e-01
             8228	1.0466423529e-01	1.0466445329e-01
             8229	1.0466423457e-01	1.0466445257e-01
             8230	1.0466423382e-01	1.0466445182e-01
             8231	1.0466423313e-01	1.0466445113e-01
             8232	1.0466423241e-01	1.0466445042e-01
             8233	1.0466423170e-01	1.0466444971e-01
             8234	1.0466423083e-01	1.0466444884e-01
             8235	1.0466423009e-01	1.0466444810e-01
             8236	1.0466422931e-01	1.0466444732e-01
             8237	1.0466422852e-01	1.0466444653e-01
             8238	1.0466422779e-01	1.0466444580e-01
             8239	1.0466422705e-01	1.0466444506e-01
             8240	1.0466422637e-01	1.0466444439e-01
             8241	1.0466422566e-01	1.0466444368e-01
             8242	1.0466422489e-01	1.0466444291e-01
             8243	1.0466422411e-01	1.0466444213e-01
             8244	1.0466422341e-01	1.0466444143e-01
             8245	1.0466422276e-01	1.0466444078e-01
             8246	1.0466422200e-01	1.0466444002e-01
             8247	1.0466422125e-01	1.0466443927e-01
             8248	1.0466422054e-01	1.0466443856e-01
             8249	1.0466421991e-01	1.0466443793e-01
             8250	1.0466421920e-01	1.0466443723e-01
             8251	1.0466421843e-01	1.0466443645e-01
             8252	1.0466421777e-01	1.0466443580e-01
             8253	1.0466421696e-01	1.0466443499e-01
             8254	1.0466421609e-01	1.0466443412e-01
             8255	1.0466421538e-01	1.0466443341e-01
             8256	1.0466421468e-01	1.0466443271e-01
             8257	1.0466421399e-01	1.0466443202e-01
             8258	1.0466421330e-01	1.0466443133e-01
             8259	1.0466421249e-01	1.0466443053e-01
             8260	1.0466421172e-01	1.0466442975e-01
             8261	1.0466421111e-01	1.0466442914e-01
             8262	1.0466421052e-01	1.0466442855e-01
             8263	1.0466420967e-01	1.0466442771e-01
             8264	1.0466420885e-01	1.0466442688e-01
             8265	1.0466420806e-01	1.0466442610e-01
             8266	1.0466420723e-01	1.0466442527e-01
             8267	1.0466420666e-01	1.0466442471e-01
             8268	1.0466420593e-01	1.0466442398e-01
             8269	1.0466420523e-01	1.0466442328e-01
             8270	1.0466420467e-01	1.0466442272e-01
             8271	1.0466420390e-01	1.0466442194e-01
             8272	1.0466420306e-01	1.0466442111e-01
             8273	1.0466420238e-01	1.0466442043e-01
             8274	1.0466420162e-01	1.0466441967e-01
             8275	1.0466420072e-01	1.0466441877e-01
             8276	1.0466420011e-01	1.0466441816e-01
             8277	1.0466419940e-01	1.0466441745e-01
             8278	1.0466419867e-01	1.0466441673e-01
             8279	1.0466419808e-01	1.0466441613e-01
             8280	1.0466419726e-01	1.0466441531e-01
             8281	1.0466419656e-01	1.0466441461e-01
             8282	1.0466419587e-01	1.0466441393e-01
             8283	1.0466419516e-01	1.0466441322e-01
             8284	1.0466419446e-01	1.0466441253e-01
             8285	1.0466419374e-01	1.0466441181e-01
             8286	1.0466419302e-01	1.0466441108e-01
             8287	1.0466419239e-01	1.0466441046e-01
             8288	1.0466419152e-01	1.0466440959e-01
             8289	1.0466419071e-01	1.0466440877e-01
             8290	1.0466418998e-01	1.0466440805e-01
             8291	1.0466418933e-01	1.0466440740e-01
             8292	1.0466418856e-01	1.0466440663e-01
             8293	1.0466418790e-01	1.0466440597e-01
             8294	1.0466418718e-01	1.0466440526e-01
             8295	1.0466418649e-01	1.0466440456e-01
             8296	1.0466418579e-01	1.0466440387e-01
             8297	1.0466418513e-01	1.0466440320e-01
             8298	1.0466418441e-01	1.0466440249e-01
             8299	1.0466418369e-01	1.0466440177e-01
             8300	1.0466418285e-01	1.0466440093e-01
             8301	1.0466418199e-01	1.0466440007e-01
             8302	1.0466418122e-01	1.0466439930e-01
             8303	1.0466418048e-01	1.0466439856e-01
             8304	1.0466417973e-01	1.0466439781e-01
             8305	1.0466417915e-01	1.0466439723e-01
             8306	1.0466417842e-01	1.0466439651e-01
             8307	1.0466417770e-01	1.0466439578e-01
             8308	1.0466417700e-01	1.0466439509e-01
             8309	1.0466417627e-01	1.0466439436e-01
             8310	1.0466417555e-01	1.0466439364e-01
             8311	1.0466417483e-01	1.0466439292e-01
             8312	1.0466417421e-01	1.0466439230e-01
             8313	1.0466417345e-01	1.0466439154e-01
             8314	1.0466417266e-01	1.0466439075e-01
             8315	1.0466417192e-01	1.0466439001e-01
             8316	1.0466417110e-01	1.0466438920e-01
             8317	1.0466417022e-01	1.0466438832e-01
             8318	1.0466416943e-01	1.0466438753e-01
             8319	1.0466416875e-01	1.0466438685e-01
             8320	1.0466416797e-01	1.0466438608e-01
             8321	1.0466416737e-01	1.0466438547e-01
             8322	1.0466416666e-01	1.0466438477e-01
             8323	1.0466416588e-01	1.0466438399e-01
             8324	1.0466416517e-01	1.0466438327e-01
             8325	1.0466416445e-01	1.0466438256e-01
             8326	1.0466416377e-01	1.0466438188e-01
             8327	1.0466416319e-01	1.0466438130e-01
             8328	1.0466416264e-01	1.0466438075e-01
             8329	1.0466416184e-01	1.0466437995e-01
             8330	1.0466416119e-01	1.0466437930e-01
             8331	1.0466416043e-01	1.0466437855e-01
             8332	1.0466415956e-01	1.0466437768e-01
             8333	1.0466415877e-01	1.0466437689e-01
             8334	1.0466415806e-01	1.0466437618e-01
             8335	1.0466415728e-01	1.0466437540e-01
             8336	1.0466415649e-01	1.0466437461e-01
             8337	1.0466415571e-01	1.0466437383e-01
             8338	1.0466415498e-01	1.0466437310e-01
             8339	1.0466415422e-01	1.0466437234e-01
             8340	1.0466415366e-01	1.0466437178e-01
             8341	1.0466415290e-01	1.0466437103e-01
             8342	1.0466415219e-01	1.0466437032e-01
             8343	1.0466415139e-01	1.0466436952e-01
             8344	1.0466415066e-01	1.0466436879e-01
             8345	1.0466415001e-01	1.0466436814e-01
             8346	1.0466414910e-01	1.0466436723e-01
             8347	1.0466414845e-01	1.0466436658e-01
             8348	1.0466414788e-01	1.0466436601e-01
             8349	1.0466414714e-01	1.0466436527e-01
             8350	1.0466414660e-01	1.0466436473e-01
             8351	1.0466414596e-01	1.0466436409e-01
             8352	1.0466414527e-01	1.0466436340e-01
             8353	1.0466414459e-01	1.0466436273e-01
             8354	1.0466414383e-01	1.0466436197e-01
             8355	1.0466414304e-01	1.0466436118e-01
             8356	1.0466414219e-01	1.0466436033e-01
             8357	1.0466414152e-01	1.0466435966e-01
             8358	1.0466414081e-01	1.0466435895e-01
             8359	1.0466413993e-01	1.0466435808e-01
             8360	1.0466413925e-01	1.0466435740e-01
             8361	1.0466413844e-01	1.0466435659e-01
             8362	1.0466413768e-01	1.0466435583e-01
             8363	1.0466413698e-01	1.0466435513e-01
             8364	1.0466413619e-01	1.0466435434e-01
             8365	1.0466413547e-01	1.0466435362e-01
             8366	1.0466413465e-01	1.0466435280e-01
             8367	1.0466413384e-01	1.0466435200e-01
             8368	1.0466413318e-01	1.0466435133e-01
             8369	1.0466413240e-01	1.0466435056e-01
             8370	1.0466413160e-01	1.0466434976e-01
             8371	1.0466413101e-01	1.0466434917e-01
             8372	1.0466413023e-01	1.0466434839e-01
             8373	1.0466412949e-01	1.0466434765e-01
             8374	1.0466412862e-01	1.0466434678e-01
             8375	1.0466412793e-01	1.0466434610e-01
             8376	1.0466412710e-01	1.0466434526e-01
             8377	1.0466412638e-01	1.0466434454e-01
             8378	1.0466412572e-01	1.0466434388e-01
             8379	1.0466412500e-01	1.0466434316e-01
             8380	1.0466412420e-01	1.0466434237e-01
             8381	1.0466412350e-01	1.0466434167e-01
             8382	1.0466412273e-01	1.0466434090e-01
             8383	1.0466412196e-01	1.0466434013e-01
             8384	1.0466412118e-01	1.0466433935e-01
             8385	1.0466412033e-01	1.0466433850e-01
             8386	1.0466411961e-01	1.0466433779e-01
             8387	1.0466411884e-01	1.0466433702e-01
             8388	1.0466411805e-01	1.0466433623e-01
             8389	1.0466411731e-01	1.0466433549e-01
             8390	1.0466411666e-01	1.0466433483e-01
             8391	1.0466411591e-01	1.0466433408e-01
             8392	1.0466411517e-01	1.0466433335e-01
             8393	1.0466411447e-01	1.0466433265e-01
             8394	1.0466411369e-01	1.0466433187e-01
             8395	1.0466411303e-01	1.0466433122e-01
             8396	1.0466411213e-01	1.0466433031e-01
             8397	1.0466411141e-01	1.0466432960e-01
             8398	1.0466411066e-01	1.0466432884e-01
             8399	1.0466410991e-01	1.0466432810e-01
             8400	1.0466410932e-01	1.0466432751e-01
             8401	1.0466410860e-01	1.0466432679e-01
             8402	1.0466410782e-01	1.0466432601e-01
             8403	1.0466410712e-01	1.0466432531e-01
             8404	1.0466410642e-01	1.0466432462e-01
             8405	1.0466410568e-01	1.0466432387e-01
             8406	1.0466410486e-01	1.0466432305e-01
             8407	1.0466410429e-01	1.0466432248e-01
             8408	1.0466410332e-01	1.0466432152e-01
             8409	1.0466410258e-01	1.0466432078e-01
             8410	1.0466410194e-01	1.0466432014e-01
             8411	1.0466410129e-01	1.0466431949e-01
             8412	1.0466410046e-01	1.0466431866e-01
             8413	1.0466409981e-01	1.0466431802e-01
             8414	1.0466409917e-01	1.0466431737e-01
             8415	1.0466409861e-01	1.0466431681e-01
             8416	1.0466409794e-01	1.0466431614e-01
             8417	1.0466409729e-01	1.0466431550e-01
             8418	1.0466409666e-01	1.0466431487e-01
             8419	1.0466409596e-01	1.0466431417e-01
             8420	1.0466409533e-01	1.0466431354e-01
             8421	1.0466409463e-01	1.0466431284e-01
             8422	1.0466409401e-01	1.0466431223e-01
             8423	1.0466409333e-01	1.0466431154e-01
             8424	1.0466409258e-01	1.0466431079e-01
             8425	1.0466409185e-01	1.0466431007e-01
             8426	1.0466409112e-01	1.0466430934e-01
             8427	1.0466409038e-01	1.0466430860e-01
             8428	1.0466408971e-01	1.0466430792e-01
             8429	1.0466408903e-01	1.0466430725e-01
             8430	1.0466408834e-01	1.0466430656e-01
             8431	1.0466408739e-01	1.0466430562e-01
             8432	1.0466408683e-01	1.0466430505e-01
             8433	1.0466408614e-01	1.0466430437e-01
             8434	1.0466408535e-01	1.0466430357e-01
             8435	1.0466408464e-01	1.0466430286e-01
             8436	1.0466408399e-01	1.0466430221e-01
             8437	1.0466408332e-01	1.0466430155e-01
             8438	1.0466408254e-01	1.0466430077e-01
             8439	1.0466408188e-01	1.0466430011e-01
             8440	1.0466408113e-01	1.0466429936e-01
             8441	1.0466408031e-01	1.0466429855e-01
             8442	1.0466407961e-01	1.0466429784e-01
             8443	1.0466407896e-01	1.0466429720e-01
             8444	1.0466407818e-01	1.0466429641e-01
             8445	1.0466407751e-01	1.0466429575e-01
             8446	1.0466407669e-01	1.0466429493e-01
             8447	1.0466407604e-01	1.0466429428e-01
             8448	1.0466407531e-01	1.0466429355e-01
             8449	1.0466407465e-01	1.0466429289e-01
             8450	1.0466407404e-01	1.0466429228e-01
             8451	1.0466407333e-01	1.0466429157e-01
             8452	1.0466407242e-01	1.0466429067e-01
             8453	1.0466407166e-01	1.0466428990e-01
             8454	1.0466407096e-01	1.0466428921e-01
             8455	1.0466407027e-01	1.0466428852e-01
             8456	1.0466406961e-01	1.0466428786e-01
             8457	1.0466406893e-01	1.0466428718e-01
             8458	1.0466406833e-01	1.0466428658e-01
             8459	1.0466406764e-01	1.0466428590e-01
             8460	1.0466406694e-01	1.0466428519e-01
             8461	1.0466406621e-01	1.0466428446e-01
             8462	1.0466406562e-01	1.0466428388e-01
             8463	1.0466406493e-01	1.0466428319e-01
             8464	1.0466406432e-01	1.0466428257e-01
             8465	1.0466406364e-01	1.0466428190e-01
             8466	1.0466406303e-01	1.0466428129e-01
             8467	1.0466406237e-01	1.0466428063e-01
             8468	1.0466406180e-01	1.0466428006e-01
             8469	1.0466406125e-01	1.0466427951e-01
             8470	1.0466406056e-01	1.0466427882e-01
             8471	1.0466405994e-01	1.0466427821e-01
             8472	1.0466405933e-01	1.0466427760e-01
             8473	1.0466405878e-01	1.0466427705e-01
             8474	1.0466405797e-01	1.0466427624e-01
             8475	1.0466405744e-01	1.0466427571e-01
             8476	1.0466405670e-01	1.0466427497e-01
             8477	1.0466405599e-01	1.0466427426e-01
             8478	1.0466405527e-01	1.0466427355e-01
             8479	1.0466405463e-01	1.0466427290e-01
             8480	1.0466405401e-01	1.0466427229e-01
             8481	1.0466405329e-01	1.0466427157e-01
             8482	1.0466405269e-01	1.0466427097e-01
             8483	1.0466405204e-01	1.0466427032e-01
             8484	1.0466405133e-01	1.0466426961e-01
             8485	1.0466405075e-01	1.0466426903e-01
             8486	1.0466405006e-01	1.0466426835e-01
             8487	1.0466404941e-01	1.0466426769e-01
             8488	1.0466404882e-01	1.0466426710e-01
             8489	1.0466404813e-01	1.0466426642e-01
             8490	1.0466404746e-01	1.0466426575e-01
             8491	1.0466404685e-01	1.0466426514e-01
             8492	1.0466404605e-01	1.0466426434e-01
             8493	1.0466404540e-01	1.0466426369e-01
             8494	1.0466404488e-01	1.0466426318e-01
             8495	1.0466404423e-01	1.0466426253e-01
             8496	1.0466404354e-01	1.0466426184e-01
             8497	1.0466404284e-01	1.0466426113e-01
             8498	1.0466404211e-01	1.0466426040e-01
             8499	1.0466404136e-01	1.0466425965e-01
             8500	1.0466404073e-01	1.0466425903e-01
             8501	1.0466404009e-01	1.0466425839e-01
             8502	1.0466403933e-01	1.0466425763e-01
             8503	1.0466403865e-01	1.0466425695e-01
             8504	1.0466403790e-01	1.0466425620e-01
