#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             9423	1.0414307340e-01	1.0414329061e-01
             9424	1.0414307298e-01	1.0414329019e-01
             9425	1.0414307257e-01	1.0414328978e-01
             9426	1.0414307207e-01	1.0414328928e-01
             9427	1.0414307157e-01	1.0414328879e-01
             9428	1.0414307106e-01	1.0414328828e-01
             9429	1.0414307053e-01	1.0414328775e-01
             9430	1.0414307007e-01	1.0414328729e-01
             9431	1.0414306963e-01	1.0414328684e-01
             9432	1.0414306923e-01	1.0414328645e-01
             9433	1.0414306879e-01	1.0414328601e-01
             9434	1.0414306823e-01	1.0414328545e-01
             9435	1.0414306764e-01	1.0414328486e-01
             9436	1.0414306697e-01	1.0414328420e-01
             9437	1.0414306639e-01	1.0414328362e-01
             9438	1.0414306592e-01	1.0414328314e-01
             9439	1.0414306543e-01	1.0414328265e-01
             9440	1.0414306494e-01	1.0414328216e-01
             9441	1.0414306437e-01	1.0414328160e-01
             9442	1.0414306395e-01	1.0414328118e-01
             9443	1.0414306334e-01	1.0414328057e-01
             9444	1.0414306274e-01	1.0414327997e-01
             9445	1.0414306218e-01	1.0414327941e-01
             9446	1.0414306180e-01	1.0414327904e-01
             9447	1.0414306126e-01	1.0414327850e-01
             9448	1.0414306067e-01	1.0414327790e-01
             9449	1.0414306025e-01	1.0414327749e-01
             9450	1.0414305978e-01	1.0414327702e-01
             9451	1.0414305921e-01	1.0414327645e-01
             9452	1.0414305867e-01	1.0414327591e-01
             9453	1.0414305813e-01	1.0414327536e-01
             9454	1.0414305766e-01	1.0414327490e-01
             9455	1.0414305717e-01	1.0414327441e-01
             9456	1.0414305669e-01	1.0414327393e-01
             9457	1.0414305621e-01	1.0414327345e-01
             9458	1.0414305551e-01	1.0414327276e-01
             9459	1.0414305502e-01	1.0414327227e-01
             9460	1.0414305453e-01	1.0414327178e-01
             9461	1.0414305394e-01	1.0414327119e-01
             9462	1.0414305355e-01	1.0414327079e-01
             9463	1.0414305301e-01	1.0414327025e-01
             9464	1.0414305251e-01	1.0414326976e-01
             9465	1.0414305207e-01	1.0414326932e-01
             9466	1.0414305148e-01	1.0414326873e-01
             9467	1.0414305106e-01	1.0414326831e-01
             9468	1.0414305053e-01	1.0414326778e-01
             9469	1.0414304999e-01	1.0414326725e-01
             9470	1.0414304943e-01	1.0414326669e-01
             9471	1.0414304884e-01	1.0414326609e-01
             9472	1.0414304824e-01	1.0414326550e-01
             9473	1.0414304770e-01	1.0414326496e-01
             9474	1.0414304714e-01	1.0414326440e-01
             9475	1.0414304665e-01	1.0414326391e-01
             9476	1.0414304621e-01	1.0414326347e-01
             9477	1.0414304567e-01	1.0414326293e-01
             9478	1.0414304514e-01	1.0414326240e-01
             9479	1.0414304460e-01	1.0414326187e-01
             9480	1.0414304401e-01	1.0414326128e-01
             9481	1.0414304360e-01	1.0414326086e-01
             9482	1.0414304308e-01	1.0414326035e-01
             9483	1.0414304253e-01	1.0414325980e-01
             9484	1.0414304203e-01	1.0414325930e-01
             9485	1.0414304143e-01	1.0414325870e-01
             9486	1.0414304096e-01	1.0414325824e-01
             9487	1.0414304045e-01	1.0414325772e-01
             9488	1.0414304001e-01	1.0414325729e-01
             9489	1.0414303946e-01	1.0414325674e-01
             9490	1.0414303896e-01	1.0414325624e-01
             9491	1.0414303839e-01	1.0414325567e-01
             9492	1.0414303776e-01	1.0414325504e-01
             9493	1.0414303724e-01	1.0414325452e-01
             9494	1.0414303674e-01	1.0414325401e-01
             9495	1.0414303644e-01	1.0414325372e-01
             9496	1.0414303594e-01	1.0414325322e-01
             9497	1.0414303545e-01	1.0414325273e-01
             9498	1.0414303496e-01	1.0414325224e-01
             9499	1.0414303448e-01	1.0414325177e-01
             9500	1.0414303414e-01	1.0414325142e-01
             9501	1.0414303363e-01	1.0414325092e-01
             9502	1.0414303316e-01	1.0414325045e-01
             9503	1.0414303270e-01	1.0414324999e-01
             9504	1.0414303216e-01	1.0414324945e-01
             9505	1.0414303152e-01	1.0414324881e-01
             9506	1.0414303099e-01	1.0414324828e-01
             9507	1.0414303052e-01	1.0414324781e-01
             9508	1.0414303000e-01	1.0414324730e-01
             9509	1.0414302946e-01	1.0414324676e-01
             9510	1.0414302883e-01	1.0414324612e-01
             9511	1.0414302829e-01	1.0414324559e-01
             9512	1.0414302775e-01	1.0414324504e-01
             9513	1.0414302724e-01	1.0414324454e-01
             9514	1.0414302677e-01	1.0414324406e-01
             9515	1.0414302617e-01	1.0414324347e-01
             9516	1.0414302564e-01	1.0414324294e-01
             9517	1.0414302503e-01	1.0414324233e-01
             9518	1.0414302447e-01	1.0414324177e-01
             9519	1.0414302398e-01	1.0414324129e-01
             9520	1.0414302346e-01	1.0414324077e-01
             9521	1.0414302292e-01	1.0414324023e-01
             9522	1.0414302241e-01	1.0414323972e-01
             9523	1.0414302194e-01	1.0414323924e-01
             9524	1.0414302142e-01	1.0414323873e-01
             9525	1.0414302089e-01	1.0414323820e-01
             9526	1.0414302041e-01	1.0414323772e-01
             9527	1.0414301985e-01	1.0414323716e-01
             9528	1.0414301942e-01	1.0414323673e-01
             9529	1.0414301883e-01	1.0414323614e-01
             9530	1.0414301827e-01	1.0414323558e-01
             9531	1.0414301768e-01	1.0414323499e-01
             9532	1.0414301715e-01	1.0414323446e-01
             9533	1.0414301674e-01	1.0414323405e-01
             9534	1.0414301631e-01	1.0414323362e-01
             9535	1.0414301588e-01	1.0414323320e-01
             9536	1.0414301524e-01	1.0414323256e-01
             9537	1.0414301473e-01	1.0414323205e-01
             9538	1.0414301413e-01	1.0414323145e-01
             9539	1.0414301360e-01	1.0414323093e-01
             9540	1.0414301302e-01	1.0414323035e-01
             9541	1.0414301232e-01	1.0414322965e-01
             9542	1.0414301172e-01	1.0414322904e-01
             9543	1.0414301129e-01	1.0414322861e-01
             9544	1.0414301085e-01	1.0414322818e-01
             9545	1.0414301042e-01	1.0414322775e-01
             9546	1.0414300986e-01	1.0414322719e-01
             9547	1.0414300933e-01	1.0414322666e-01
             9548	1.0414300893e-01	1.0414322626e-01
             9549	1.0414300837e-01	1.0414322570e-01
             9550	1.0414300785e-01	1.0414322518e-01
             9551	1.0414300718e-01	1.0414322451e-01
             9552	1.0414300666e-01	1.0414322400e-01
             9553	1.0414300629e-01	1.0414322363e-01
             9554	1.0414300584e-01	1.0414322318e-01
             9555	1.0414300555e-01	1.0414322289e-01
             9556	1.0414300499e-01	1.0414322232e-01
             9557	1.0414300445e-01	1.0414322179e-01
             9558	1.0414300385e-01	1.0414322119e-01
             9559	1.0414300336e-01	1.0414322071e-01
             9560	1.0414300291e-01	1.0414322025e-01
             9561	1.0414300226e-01	1.0414321961e-01
             9562	1.0414300173e-01	1.0414321908e-01
             9563	1.0414300136e-01	1.0414321870e-01
             9564	1.0414300078e-01	1.0414321813e-01
             9565	1.0414300028e-01	1.0414321763e-01
             9566	1.0414299968e-01	1.0414321703e-01
             9567	1.0414299928e-01	1.0414321663e-01
             9568	1.0414299874e-01	1.0414321609e-01
             9569	1.0414299832e-01	1.0414321567e-01
             9570	1.0414299774e-01	1.0414321509e-01
             9571	1.0414299724e-01	1.0414321460e-01
             9572	1.0414299666e-01	1.0414321402e-01
             9573	1.0414299611e-01	1.0414321347e-01
             9574	1.0414299568e-01	1.0414321304e-01
             9575	1.0414299514e-01	1.0414321250e-01
             9576	1.0414299469e-01	1.0414321205e-01
             9577	1.0414299429e-01	1.0414321165e-01
             9578	1.0414299384e-01	1.0414321120e-01
             9579	1.0414299336e-01	1.0414321073e-01
             9580	1.0414299285e-01	1.0414321022e-01
             9581	1.0414299237e-01	1.0414320973e-01
             9582	1.0414299195e-01	1.0414320931e-01
             9583	1.0414299145e-01	1.0414320882e-01
             9584	1.0414299083e-01	1.0414320820e-01
             9585	1.0414299034e-01	1.0414320771e-01
             9586	1.0414298964e-01	1.0414320701e-01
             9587	1.0414298908e-01	1.0414320645e-01
             9588	1.0414298845e-01	1.0414320583e-01
             9589	1.0414298808e-01	1.0414320545e-01
             9590	1.0414298760e-01	1.0414320497e-01
             9591	1.0414298713e-01	1.0414320451e-01
             9592	1.0414298671e-01	1.0414320408e-01
             9593	1.0414298615e-01	1.0414320353e-01
             9594	1.0414298567e-01	1.0414320305e-01
             9595	1.0414298535e-01	1.0414320273e-01
             9596	1.0414298483e-01	1.0414320221e-01
             9597	1.0414298430e-01	1.0414320168e-01
             9598	1.0414298376e-01	1.0414320114e-01
             9599	1.0414298315e-01	1.0414320053e-01
             9600	1.0414298254e-01	1.0414319992e-01
             9601	1.0414298208e-01	1.0414319947e-01
             9602	1.0414298160e-01	1.0414319899e-01
             9603	1.0414298109e-01	1.0414319847e-01
             9604	1.0414298055e-01	1.0414319794e-01
             9605	1.0414297996e-01	1.0414319734e-01
             9606	1.0414297944e-01	1.0414319683e-01
             9607	1.0414297888e-01	1.0414319627e-01
             9608	1.0414297844e-01	1.0414319583e-01
             9609	1.0414297799e-01	1.0414319538e-01
             9610	1.0414297733e-01	1.0414319472e-01
             9611	1.0414297683e-01	1.0414319423e-01
             9612	1.0414297641e-01	1.0414319380e-01
             9613	1.0414297590e-01	1.0414319329e-01
             9614	1.0414297548e-01	1.0414319287e-01
             9615	1.0414297498e-01	1.0414319238e-01
             9616	1.0414297441e-01	1.0414319181e-01
             9617	1.0414297382e-01	1.0414319122e-01
             9618	1.0414297333e-01	1.0414319072e-01
             9619	1.0414297274e-01	1.0414319014e-01
             9620	1.0414297220e-01	1.0414318960e-01
             9621	1.0414297170e-01	1.0414318910e-01
             9622	1.0414297116e-01	1.0414318857e-01
             9623	1.0414297072e-01	1.0414318813e-01
             9624	1.0414297032e-01	1.0414318773e-01
             9625	1.0414296975e-01	1.0414318715e-01
             9626	1.0414296926e-01	1.0414318667e-01
             9627	1.0414296869e-01	1.0414318610e-01
             9628	1.0414296806e-01	1.0414318547e-01
             9629	1.0414296749e-01	1.0414318490e-01
             9630	1.0414296694e-01	1.0414318435e-01
             9631	1.0414296628e-01	1.0414318369e-01
             9632	1.0414296567e-01	1.0414318309e-01
             9633	1.0414296509e-01	1.0414318251e-01
             9634	1.0414296456e-01	1.0414318198e-01
             9635	1.0414296397e-01	1.0414318139e-01
             9636	1.0414296359e-01	1.0414318101e-01
             9637	1.0414296309e-01	1.0414318050e-01
             9638	1.0414296257e-01	1.0414317998e-01
             9639	1.0414296204e-01	1.0414317946e-01
             9640	1.0414296149e-01	1.0414317891e-01
             9641	1.0414296107e-01	1.0414317849e-01
             9642	1.0414296054e-01	1.0414317797e-01
             9643	1.0414295996e-01	1.0414317738e-01
             9644	1.0414295942e-01	1.0414317684e-01
             9645	1.0414295886e-01	1.0414317629e-01
             9646	1.0414295838e-01	1.0414317580e-01
             9647	1.0414295812e-01	1.0414317554e-01
             9648	1.0414295770e-01	1.0414317513e-01
             9649	1.0414295724e-01	1.0414317467e-01
             9650	1.0414295684e-01	1.0414317427e-01
             9651	1.0414295626e-01	1.0414317369e-01
             9652	1.0414295586e-01	1.0414317330e-01
             9653	1.0414295535e-01	1.0414317278e-01
             9654	1.0414295499e-01	1.0414317242e-01
             9655	1.0414295457e-01	1.0414317201e-01
             9656	1.0414295398e-01	1.0414317142e-01
             9657	1.0414295360e-01	1.0414317104e-01
             9658	1.0414295317e-01	1.0414317061e-01
             9659	1.0414295285e-01	1.0414317029e-01
             9660	1.0414295239e-01	1.0414316983e-01
             9661	1.0414295184e-01	1.0414316928e-01
             9662	1.0414295131e-01	1.0414316876e-01
             9663	1.0414295088e-01	1.0414316832e-01
             9664	1.0414295030e-01	1.0414316774e-01
             9665	1.0414294981e-01	1.0414316726e-01
             9666	1.0414294934e-01	1.0414316678e-01
             9667	1.0414294873e-01	1.0414316618e-01
             9668	1.0414294829e-01	1.0414316574e-01
             9669	1.0414294772e-01	1.0414316516e-01
             9670	1.0414294716e-01	1.0414316461e-01
             9671	1.0414294668e-01	1.0414316413e-01
             9672	1.0414294608e-01	1.0414316353e-01
             9673	1.0414294559e-01	1.0414316304e-01
             9674	1.0414294492e-01	1.0414316238e-01
             9675	1.0414294433e-01	1.0414316178e-01
             9676	1.0414294389e-01	1.0414316134e-01
             9677	1.0414294338e-01	1.0414316084e-01
             9678	1.0414294286e-01	1.0414316032e-01
             9679	1.0414294244e-01	1.0414315990e-01
             9680	1.0414294204e-01	1.0414315950e-01
             9681	1.0414294152e-01	1.0414315897e-01
             9682	1.0414294103e-01	1.0414315849e-01
             9683	1.0414294065e-01	1.0414315811e-01
             9684	1.0414294013e-01	1.0414315759e-01
             9685	1.0414293971e-01	1.0414315717e-01
             9686	1.0414293930e-01	1.0414315677e-01
             9687	1.0414293881e-01	1.0414315627e-01
             9688	1.0414293830e-01	1.0414315577e-01
             9689	1.0414293774e-01	1.0414315521e-01
             9690	1.0414293721e-01	1.0414315468e-01
             9691	1.0414293672e-01	1.0414315418e-01
             9692	1.0414293622e-01	1.0414315369e-01
             9693	1.0414293572e-01	1.0414315319e-01
             9694	1.0414293499e-01	1.0414315247e-01
             9695	1.0414293454e-01	1.0414315201e-01
             9696	1.0414293392e-01	1.0414315139e-01
             9697	1.0414293353e-01	1.0414315100e-01
             9698	1.0414293313e-01	1.0414315061e-01
             9699	1.0414293260e-01	1.0414315008e-01
             9700	1.0414293210e-01	1.0414314958e-01
             9701	1.0414293168e-01	1.0414314916e-01
             9702	1.0414293107e-01	1.0414314855e-01
             9703	1.0414293061e-01	1.0414314809e-01
             9704	1.0414293005e-01	1.0414314753e-01
             9705	1.0414292952e-01	1.0414314701e-01
             9706	1.0414292903e-01	1.0414314651e-01
             9707	1.0414292866e-01	1.0414314614e-01
             9708	1.0414292808e-01	1.0414314557e-01
             9709	1.0414292742e-01	1.0414314491e-01
             9710	1.0414292694e-01	1.0414314443e-01
             9711	1.0414292619e-01	1.0414314368e-01
             9712	1.0414292574e-01	1.0414314323e-01
             9713	1.0414292534e-01	1.0414314283e-01
             9714	1.0414292485e-01	1.0414314234e-01
             9715	1.0414292438e-01	1.0414314187e-01
             9716	1.0414292386e-01	1.0414314136e-01
             9717	1.0414292331e-01	1.0414314080e-01
             9718	1.0414292258e-01	1.0414314008e-01
             9719	1.0414292203e-01	1.0414313952e-01
             9720	1.0414292170e-01	1.0414313919e-01
             9721	1.0414292111e-01	1.0414313861e-01
             9722	1.0414292062e-01	1.0414313812e-01
             9723	1.0414292011e-01	1.0414313761e-01
             9724	1.0414291962e-01	1.0414313712e-01
             9725	1.0414291907e-01	1.0414313658e-01
             9726	1.0414291847e-01	1.0414313597e-01
             9727	1.0414291809e-01	1.0414313559e-01
             9728	1.0414291764e-01	1.0414313514e-01
             9729	1.0414291716e-01	1.0414313467e-01
             9730	1.0414291671e-01	1.0414313421e-01
             9731	1.0414291611e-01	1.0414313362e-01
             9732	1.0414291565e-01	1.0414313316e-01
             9733	1.0414291509e-01	1.0414313260e-01
             9734	1.0414291449e-01	1.0414313200e-01
             9735	1.0414291397e-01	1.0414313148e-01
             9736	1.0414291339e-01	1.0414313090e-01
             9737	1.0414291294e-01	1.0414313045e-01
             9738	1.0414291237e-01	1.0414312988e-01
             9739	1.0414291178e-01	1.0414312930e-01
             9740	1.0414291124e-01	1.0414312875e-01
             9741	1.0414291081e-01	1.0414312833e-01
             9742	1.0414291028e-01	1.0414312780e-01
             9743	1.0414290968e-01	1.0414312720e-01
             9744	1.0414290915e-01	1.0414312667e-01
             9745	1.0414290865e-01	1.0414312617e-01
             9746	1.0414290821e-01	1.0414312573e-01
             9747	1.0414290768e-01	1.0414312521e-01
             9748	1.0414290712e-01	1.0414312465e-01
             9749	1.0414290664e-01	1.0414312416e-01
             9750	1.0414290615e-01	1.0414312368e-01
             9751	1.0414290576e-01	1.0414312329e-01
             9752	1.0414290514e-01	1.0414312267e-01
             9753	1.0414290456e-01	1.0414312209e-01
             9754	1.0414290411e-01	1.0414312164e-01
             9755	1.0414290368e-01	1.0414312121e-01
             9756	1.0414290310e-01	1.0414312064e-01
             9757	1.0414290259e-01	1.0414312012e-01
             9758	1.0414290219e-01	1.0414311972e-01
             9759	1.0414290175e-01	1.0414311928e-01
             9760	1.0414290124e-01	1.0414311877e-01
             9761	1.0414290085e-01	1.0414311839e-01
             9762	1.0414290038e-01	1.0414311792e-01
             9763	1.0414289977e-01	1.0414311731e-01
             9764	1.0414289921e-01	1.0414311675e-01
             9765	1.0414289874e-01	1.0414311628e-01
             9766	1.0414289823e-01	1.0414311577e-01
             9767	1.0414289773e-01	1.0414311527e-01
             9768	1.0414289732e-01	1.0414311486e-01
             9769	1.0414289692e-01	1.0414311447e-01
             9770	1.0414289648e-01	1.0414311402e-01
             9771	1.0414289603e-01	1.0414311358e-01
             9772	1.0414289563e-01	1.0414311317e-01
             9773	1.0414289517e-01	1.0414311271e-01
             9774	1.0414289478e-01	1.0414311233e-01
             9775	1.0414289435e-01	1.0414311190e-01
             9776	1.0414289389e-01	1.0414311144e-01
             9777	1.0414289325e-01	1.0414311080e-01
             9778	1.0414289271e-01	1.0414311026e-01
             9779	1.0414289221e-01	1.0414310976e-01
             9780	1.0414289166e-01	1.0414310922e-01
             9781	1.0414289120e-01	1.0414310875e-01
             9782	1.0414289060e-01	1.0414310816e-01
             9783	1.0414289016e-01	1.0414310772e-01
             9784	1.0414288970e-01	1.0414310725e-01
             9785	1.0414288918e-01	1.0414310674e-01
             9786	1.0414288870e-01	1.0414310626e-01
             9787	1.0414288803e-01	1.0414310559e-01
             9788	1.0414288748e-01	1.0414310504e-01
             9789	1.0414288686e-01	1.0414310442e-01
             9790	1.0414288632e-01	1.0414310389e-01
             9791	1.0414288593e-01	1.0414310350e-01
             9792	1.0414288542e-01	1.0414310298e-01
             9793	1.0414288486e-01	1.0414310242e-01
             9794	1.0414288438e-01	1.0414310195e-01
             9795	1.0414288384e-01	1.0414310141e-01
             9796	1.0414288340e-01	1.0414310097e-01
             9797	1.0414288292e-01	1.0414310049e-01
             9798	1.0414288246e-01	1.0414310003e-01
             9799	1.0414288199e-01	1.0414309956e-01
             9800	1.0414288147e-01	1.0414309904e-01
             9801	1.0414288101e-01	1.0414309858e-01
             9802	1.0414288057e-01	1.0414309814e-01
             9803	1.0414288014e-01	1.0414309771e-01
             9804	1.0414287964e-01	1.0414309722e-01
             9805	1.0414287930e-01	1.0414309688e-01
             9806	1.0414287889e-01	1.0414309647e-01
             9807	1.0414287851e-01	1.0414309609e-01
             9808	1.0414287797e-01	1.0414309555e-01
             9809	1.0414287732e-01	1.0414309491e-01
             9810	1.0414287685e-01	1.0414309443e-01
             9811	1.0414287641e-01	1.0414309399e-01
             9812	1.0414287598e-01	1.0414309356e-01
             9813	1.0414287548e-01	1.0414309307e-01
             9814	1.0414287486e-01	1.0414309245e-01
             9815	1.0414287434e-01	1.0414309193e-01
             9816	1.0414287381e-01	1.0414309140e-01
             9817	1.0414287332e-01	1.0414309091e-01
             9818	1.0414287278e-01	1.0414309037e-01
             9819	1.0414287218e-01	1.0414308977e-01
             9820	1.0414287165e-01	1.0414308924e-01
             9821	1.0414287115e-01	1.0414308874e-01
             9822	1.0414287070e-01	1.0414308830e-01
             9823	1.0414287024e-01	1.0414308783e-01
             9824	1.0414286977e-01	1.0414308737e-01
             9825	1.0414286926e-01	1.0414308686e-01
             9826	1.0414286860e-01	1.0414308620e-01
             9827	1.0414286812e-01	1.0414308571e-01
             9828	1.0414286771e-01	1.0414308531e-01
             9829	1.0414286712e-01	1.0414308472e-01
             9830	1.0414286654e-01	1.0414308414e-01
             9831	1.0414286600e-01	1.0414308360e-01
             9832	1.0414286536e-01	1.0414308296e-01
             9833	1.0414286483e-01	1.0414308243e-01
             9834	1.0414286443e-01	1.0414308204e-01
             9835	1.0414286384e-01	1.0414308144e-01
             9836	1.0414286327e-01	1.0414308088e-01
             9837	1.0414286280e-01	1.0414308041e-01
             9838	1.0414286232e-01	1.0414307993e-01
             9839	1.0414286180e-01	1.0414307941e-01
             9840	1.0414286131e-01	1.0414307892e-01
             9841	1.0414286076e-01	1.0414307837e-01
             9842	1.0414286022e-01	1.0414307783e-01
             9843	1.0414285967e-01	1.0414307728e-01
             9844	1.0414285927e-01	1.0414307688e-01
             9845	1.0414285877e-01	1.0414307639e-01
             9846	1.0414285826e-01	1.0414307588e-01
             9847	1.0414285768e-01	1.0414307530e-01
             9848	1.0414285732e-01	1.0414307494e-01
             9849	1.0414285689e-01	1.0414307451e-01
             9850	1.0414285644e-01	1.0414307406e-01
             9851	1.0414285587e-01	1.0414307349e-01
             9852	1.0414285521e-01	1.0414307283e-01
             9853	1.0414285464e-01	1.0414307226e-01
             9854	1.0414285413e-01	1.0414307175e-01
             9855	1.0414285369e-01	1.0414307131e-01
             9856	1.0414285324e-01	1.0414307086e-01
             9857	1.0414285289e-01	1.0414307051e-01
             9858	1.0414285229e-01	1.0414306992e-01
             9859	1.0414285179e-01	1.0414306942e-01
             9860	1.0414285124e-01	1.0414306887e-01
             9861	1.0414285078e-01	1.0414306841e-01
             9862	1.0414285023e-01	1.0414306786e-01
             9863	1.0414284979e-01	1.0414306742e-01
             9864	1.0414284931e-01	1.0414306694e-01
             9865	1.0414284886e-01	1.0414306650e-01
             9866	1.0414284841e-01	1.0414306604e-01
             9867	1.0414284788e-01	1.0414306551e-01
             9868	1.0414284741e-01	1.0414306504e-01
             9869	1.0414284690e-01	1.0414306453e-01
             9870	1.0414284655e-01	1.0414306419e-01
             9871	1.0414284607e-01	1.0414306371e-01
             9872	1.0414284538e-01	1.0414306302e-01
             9873	1.0414284487e-01	1.0414306251e-01
             9874	1.0414284447e-01	1.0414306211e-01
             9875	1.0414284402e-01	1.0414306167e-01
             9876	1.0414284346e-01	1.0414306110e-01
             9877	1.0414284307e-01	1.0414306072e-01
             9878	1.0414284270e-01	1.0414306034e-01
             9879	1.0414284223e-01	1.0414305988e-01
             9880	1.0414284168e-01	1.0414305933e-01
             9881	1.0414284114e-01	1.0414305879e-01
             9882	1.0414284070e-01	1.0414305835e-01
             9883	1.0414284029e-01	1.0414305794e-01
             9884	1.0414283986e-01	1.0414305751e-01
             9885	1.0414283940e-01	1.0414305705e-01
             9886	1.0414283893e-01	1.0414305658e-01
             9887	1.0414283841e-01	1.0414305607e-01
             9888	1.0414283806e-01	1.0414305571e-01
             9889	1.0414283760e-01	1.0414305525e-01
             9890	1.0414283712e-01	1.0414305477e-01
             9891	1.0414283656e-01	1.0414305422e-01
             9892	1.0414283612e-01	1.0414305378e-01
             9893	1.0414283563e-01	1.0414305329e-01
             9894	1.0414283514e-01	1.0414305280e-01
             9895	1.0414283465e-01	1.0414305231e-01
             9896	1.0414283414e-01	1.0414305180e-01
             9897	1.0414283367e-01	1.0414305133e-01
             9898	1.0414283315e-01	1.0414305082e-01
             9899	1.0414283265e-01	1.0414305032e-01
             9900	1.0414283210e-01	1.0414304976e-01
             9901	1.0414283167e-01	1.0414304934e-01
             9902	1.0414283121e-01	1.0414304887e-01
             9903	1.0414283058e-01	1.0414304825e-01
             9904	1.0414283011e-01	1.0414304778e-01
             9905	1.0414282958e-01	1.0414304726e-01
             9906	1.0414282930e-01	1.0414304697e-01
             9907	1.0414282878e-01	1.0414304645e-01
             9908	1.0414282835e-01	1.0414304602e-01
             9909	1.0414282791e-01	1.0414304559e-01
             9910	1.0414282738e-01	1.0414304506e-01
             9911	1.0414282700e-01	1.0414304468e-01
             9912	1.0414282645e-01	1.0414304413e-01
             9913	1.0414282595e-01	1.0414304363e-01
             9914	1.0414282552e-01	1.0414304320e-01
             9915	1.0414282506e-01	1.0414304274e-01
             9916	1.0414282470e-01	1.0414304238e-01
             9917	1.0414282430e-01	1.0414304199e-01
             9918	1.0414282386e-01	1.0414304154e-01
             9919	1.0414282347e-01	1.0414304116e-01
             9920	1.0414282294e-01	1.0414304062e-01
             9921	1.0414282247e-01	1.0414304015e-01
             9922	1.0414282192e-01	1.0414303961e-01
             9923	1.0414282141e-01	1.0414303910e-01
             9924	1.0414282097e-01	1.0414303866e-01
             9925	1.0414282058e-01	1.0414303827e-01
             9926	1.0414282017e-01	1.0414303786e-01
             9927	1.0414281980e-01	1.0414303749e-01
             9928	1.0414281933e-01	1.0414303702e-01
             9929	1.0414281884e-01	1.0414303653e-01
             9930	1.0414281832e-01	1.0414303602e-01
             9931	1.0414281783e-01	1.0414303553e-01
             9932	1.0414281727e-01	1.0414303497e-01
             9933	1.0414281689e-01	1.0414303458e-01
             9934	1.0414281636e-01	1.0414303406e-01
             9935	1.0414281591e-01	1.0414303361e-01
             9936	1.0414281551e-01	1.0414303321e-01
             9937	1.0414281498e-01	1.0414303268e-01
             9938	1.0414281446e-01	1.0414303216e-01
             9939	1.0414281412e-01	1.0414303182e-01
             9940	1.0414281370e-01	1.0414303140e-01
             9941	1.0414281320e-01	1.0414303090e-01
             9942	1.0414281274e-01	1.0414303045e-01
             9943	1.0414281225e-01	1.0414302996e-01
             9944	1.0414281193e-01	1.0414302963e-01
             9945	1.0414281147e-01	1.0414302917e-01
             9946	1.0414281105e-01	1.0414302876e-01
             9947	1.0414281059e-01	1.0414302830e-01
             9948	1.0414281018e-01	1.0414302789e-01
             9949	1.0414280978e-01	1.0414302749e-01
             9950	1.0414280923e-01	1.0414302694e-01
             9951	1.0414280877e-01	1.0414302649e-01
             9952	1.0414280828e-01	1.0414302599e-01
             9953	1.0414280777e-01	1.0414302548e-01
             9954	1.0414280737e-01	1.0414302508e-01
             9955	1.0414280684e-01	1.0414302455e-01
             9956	1.0414280625e-01	1.0414302397e-01
             9957	1.0414280577e-01	1.0414302349e-01
             9958	1.0414280534e-01	1.0414302306e-01
             9959	1.0414280491e-01	1.0414302263e-01
             9960	1.0414280431e-01	1.0414302204e-01
             9961	1.0414280390e-01	1.0414302162e-01
             9962	1.0414280345e-01	1.0414302117e-01
             9963	1.0414280302e-01	1.0414302074e-01
             9964	1.0414280241e-01	1.0414302014e-01
             9965	1.0414280182e-01	1.0414301954e-01
             9966	1.0414280117e-01	1.0414301890e-01
             9967	1.0414280065e-01	1.0414301838e-01
             9968	1.0414280019e-01	1.0414301792e-01
             9969	1.0414279977e-01	1.0414301750e-01
             9970	1.0414279926e-01	1.0414301699e-01
             9971	1.0414279866e-01	1.0414301639e-01
             9972	1.0414279822e-01	1.0414301596e-01
             9973	1.0414279783e-01	1.0414301556e-01
             9974	1.0414279738e-01	1.0414301511e-01
             9975	1.0414279688e-01	1.0414301461e-01
             9976	1.0414279640e-01	1.0414301414e-01
             9977	1.0414279587e-01	1.0414301361e-01
             9978	1.0414279533e-01	1.0414301307e-01
             9979	1.0414279485e-01	1.0414301259e-01
             9980	1.0414279446e-01	1.0414301220e-01
             9981	1.0414279399e-01	1.0414301173e-01
             9982	1.0414279340e-01	1.0414301115e-01
             9983	1.0414279271e-01	1.0414301046e-01
             9984	1.0414279226e-01	1.0414301001e-01
             9985	1.0414279171e-01	1.0414300946e-01
             9986	1.0414279123e-01	1.0414300898e-01
             9987	1.0414279084e-01	1.0414300858e-01
             9988	1.0414279023e-01	1.0414300798e-01
             9989	1.0414278971e-01	1.0414300746e-01
             9990	1.0414278913e-01	1.0414300688e-01
             9991	1.0414278861e-01	1.0414300636e-01
             9992	1.0414278817e-01	1.0414300593e-01
             9993	1.0414278767e-01	1.0414300543e-01
             9994	1.0414278721e-01	1.0414300497e-01
             9995	1.0414278663e-01	1.0414300438e-01
             9996	1.0414278617e-01	1.0414300393e-01
             9997	1.0414278564e-01	1.0414300339e-01
             9998	1.0414278511e-01	1.0414300287e-01
             9999	1.0414278457e-01	1.0414300233e-01
            10000	1.0414278406e-01	1.0414300182e-01
            10001	1.0414278352e-01	1.0414300128e-01
            10002	1.0414278300e-01	1.0414300076e-01
